holiday,workingday,temp,atemp,humidity,windspeed,casual,registered,hour,weekday,month,W1,W2,W3,autumn,spring,summer,winter,CountClass
0,1,25.42,29.545,73,15.0013,2,3,4,4,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,28.7,32.575,65,6.0032,17,68,0,5,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,21.32,25.0,77,15.0013,28,115,10,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,9.84,11.365,65,15.0013,2,23,23,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,10.66,12.88,100,12.998,3,53,21,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,22.96,26.515,64,12.998,95,230,17,7,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,9.02,12.12,93,7.0015,5,85,9,6,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,22.96,26.515,26,32.9975,27,120,15,4,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,13.12,15.15,61,16.9979,5,102,19,5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,13.12,16.665,87,8.9981,1,6,4,1,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,11.48,12.88,65,19.0012,3,12,0,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,13.94,15.15,71,22.0028,1,40,5,2,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,11.48,13.635,75,11.0014,0,84,6,5,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,6.56,7.575,47,15.0013,3,30,8,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,27.06,31.06,39,0.0,262,234,15,6,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,25.42,30.305,61,16.9979,69,194,13,1,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,25.42,31.06,57,0.0,2,6,4,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30.34,36.365,72,12.998,49,132,8,6,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,15.58,19.695,76,0.0,4,12,2,3,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,12.3,14.395,45,16.9979,15,69,18,6,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,26.24,29.545,78,19.0012,0,27,5,4,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,14.76,16.665,87,19.0012,6,58,14,4,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,21.32,25.0,77,16.9979,12,100,22,1,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,9.84,10.605,44,19.9995,0,9,22,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,17.22,21.21,47,8.9981,28,280,20,5,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,23.78,27.275,46,8.9981,52,176,22,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,27.06,31.06,61,12.998,28,262,20,2,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,30.34,34.09,58,8.9981,8,58,7,6,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,10.66,12.88,60,12.998,13,74,1,6,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,16.4,20.455,87,0.0,21,211,12,1,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,31.16,36.365,66,11.0014,214,221,12,7,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,18.04,21.97,67,16.9979,10,61,21,7,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,32.8,37.88,55,30.0026,72,203,13,2,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,18.86,22.725,82,0.0,35,86,20,7,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,27.88,31.82,79,0.0,13,23,6,6,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,28.7,33.335,84,11.0014,15,617,8,2,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,24.6,29.545,73,7.0015,54,178,21,1,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,23.78,27.275,68,0.0,37,300,9,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,17.22,21.21,82,15.0013,7,44,7,7,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,22.14,25.76,73,12.998,64,149,11,1,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,27.06,30.305,78,12.998,10,20,7,7,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,22.14,25.76,88,27.9993,12,269,19,2,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,12.3,14.395,52,16.9979,10,43,21,5,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,13.94,16.665,49,12.998,21,157,21,5,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,25.42,29.545,73,11.0014,21,143,22,1,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,18.04,21.97,47,19.0012,3,23,0,2,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,29.52,32.575,42,0.0,77,273,13,3,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,9.84,14.395,75,0.0,0,10,2,5,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,9.84,11.365,93,12.998,5,47,11,3,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,9.02,9.09,32,31.0009,0,4,5,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,25.42,31.06,43,8.9981,72,652,17,3,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,9.02,9.09,32,31.0009,8,64,14,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,10.66,15.15,56,0.0,8,55,21,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,27.06,31.06,69,15.0013,82,178,12,5,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,29.52,34.85,74,12.998,73,301,19,1,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,32.8,34.85,33,16.9979,63,197,15,4,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,26.24,30.305,73,11.0014,30,68,23,5,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,32.8,36.365,46,19.9995,147,243,18,7,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,22.14,25.76,52,0.0,7,86,23,1,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,13.94,17.425,49,7.0015,8,126,21,5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,32.8,37.88,55,11.0014,187,284,12,6,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,17.22,21.21,35,19.0012,88,158,10,4,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,30.34,34.09,62,7.0015,22,146,0,6,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,16.4,20.455,62,12.998,4,25,2,7,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,11.48,13.635,100,15.0013,1,2,3,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,28.7,33.335,74,23.9994,72,238,12,5,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,8.2,9.85,47,15.0013,0,33,6,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,9.02,9.09,35,35.0008,4,79,16,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,12.3,16.665,87,0.0,0,4,4,2,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,16.4,20.455,76,7.0015,6,11,4,7,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,26.24,29.545,78,6.0032,8,17,6,7,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,14.76,16.665,81,19.0012,26,30,11,6,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,36.08,40.91,42,27.9993,205,284,15,6,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,17.22,21.21,38,19.9995,17,119,15,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,26.24,28.79,83,8.9981,63,77,0,1,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,10.66,15.15,60,0.0,0,14,0,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,22.96,26.515,56,23.9994,26,302,7,1,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,25.42,29.545,78,6.0032,36,154,21,7,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,20.5,24.24,82,15.0013,3,48,20,3,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,27.06,31.06,65,0.0,97,259,16,7,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,22.14,25.76,52,0.0,2,10,4,7,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,15.58,19.695,58,16.9979,16,255,7,4,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,6.56,6.82,47,26.0027,1,5,4,7,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,21.32,25.0,77,12.998,62,128,10,1,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,29.52,33.335,58,0.0,5,9,1,2,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,27.06,30.305,83,6.0032,3,97,6,1,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,25.42,28.79,83,7.0015,9,18,6,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,27.06,31.06,36,12.998,233,343,17,6,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,24.6,31.06,53,11.0014,57,536,18,3,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,22.96,26.515,88,11.0014,0,2,3,3,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,18.04,21.97,67,12.998,22,399,18,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,16.4,20.455,43,26.0027,27,328,9,4,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,14.76,16.665,46,16.9979,14,135,22,5,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,9.02,10.605,37,16.9979,23,82,17,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,28.7,32.575,65,6.0032,17,59,1,7,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31.16,34.85,52,11.0014,87,177,10,6,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,16.4,20.455,71,16.9979,38,333,19,1,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,9.84,11.365,93,15.0013,2,26,6,5,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,13.94,14.395,46,35.0008,0,29,5,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,13.94,15.91,53,16.9979,10,56,0,5,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,12.3,15.15,49,8.9981,4,115,19,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,21.32,25.0,48,6.0032,36,99,13,4,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,13.94,15.91,49,16.9979,6,22,3,6,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,9.84,11.365,65,12.998,18,252,9,5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,27.88,31.82,61,0.0,9,110,6,3,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,20.5,24.24,72,11.0014,82,178,10,7,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,31.16,34.09,48,0.0,121,257,16,7,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,22.96,26.515,68,15.0013,74,189,12,1,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,35.26,40.15,47,12.998,130,192,14,7,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,23.78,27.275,78,6.0032,4,6,5,6,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,28.7,31.82,28,19.0012,56,156,15,5,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,13.94,15.15,49,19.9995,31,188,9,6,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,24.6,27.275,88,39.0007,15,49,22,1,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,10.66,12.12,56,16.9979,1,6,3,4,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,18.86,22.725,63,36.9974,14,205,16,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,4.92,7.575,80,7.0015,2,9,7,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,18.86,22.725,82,22.0028,16,193,7,1,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,16.4,20.455,62,22.0028,59,313,16,7,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,16.4,20.455,66,19.0012,2,27,5,5,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,21.32,25.0,43,11.0014,40,459,17,2,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,32.8,39.395,63,23.9994,39,102,15,5,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,15.58,19.695,94,11.0014,6,266,7,4,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,29.52,34.85,74,16.9979,1,18,5,7,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,18.04,21.97,18,27.9993,33,195,13,4,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,21.32,25.0,83,19.0012,5,18,0,2,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,21.32,25.0,48,16.9979,19,150,13,4,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,17.22,21.21,54,11.0014,1,6,5,7,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,24.6,30.305,60,26.0027,53,180,13,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,15.58,19.695,46,26.0027,11,152,12,3,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,24.6,30.305,26,11.0014,139,661,18,2,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,13.12,14.395,42,26.0027,20,379,17,4,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,30.34,32.575,30,0.0,99,234,15,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,25.42,29.545,73,12.998,5,33,7,6,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,18.04,21.97,24,12.998,2,3,4,1,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24.6,28.03,83,8.9981,0,20,5,5,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,12.3,13.635,49,23.9994,4,39,22,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,13.94,15.15,57,26.0027,11,154,21,3,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,17.22,21.21,58,6.0032,10,176,23,4,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,28.7,31.82,42,0.0,62,274,12,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,16.4,20.455,62,12.998,78,243,12,7,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,10.66,14.395,56,6.0032,6,256,9,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,14.76,17.425,0,12.998,1,2,5,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,22.96,26.515,68,11.0014,56,145,11,1,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,16.4,20.455,15,22.0028,0,3,4,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,15.58,19.695,94,15.0013,2,63,9,3,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,27.06,29.545,89,12.998,2,14,1,4,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,31.16,35.605,62,0.0,9,37,0,3,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,10.66,13.635,56,7.0015,3,77,13,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,15.58,19.695,82,7.0015,8,99,18,7,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,10.66,15.15,75,0.0,0,22,0,3,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,7.38,10.605,43,7.0015,12,74,14,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,14.76,17.425,62,8.9981,8,20,3,7,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,25.42,28.79,83,8.9981,14,195,15,2,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1,0,22.96,26.515,64,11.0014,87,347,16,1,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,20.5,24.24,42,12.998,1,8,2,3,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,26.24,31.06,38,12.998,68,202,14,4,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,14.76,18.18,57,7.0015,48,115,20,6,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,26.24,30.305,65,16.9979,53,166,13,2,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0,1,29.52,33.335,58,15.0013,70,221,20,5,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,13.12,16.665,66,6.0032,1,11,5,4,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,31.16,33.335,35,0.0,218,351,11,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,32.8,37.12,49,26.0027,133,236,17,7,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,27.88,31.82,82,8.9981,15,9,1,2,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,3.28,8.335,73,0.0,1,73,7,5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,22.96,26.515,83,12.998,27,120,22,2,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,17.22,21.21,58,19.0012,5,24,0,5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,18.04,21.97,100,15.0013,1,3,4,3,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,16.4,20.455,71,15.0013,20,207,20,1,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0,0,31.16,35.605,62,6.0032,219,372,13,6,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,30.34,34.09,58,7.0015,29,93,11,3,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,27.88,31.82,57,11.0014,71,213,13,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,32.8,37.12,49,7.0015,75,209,12,3,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,22.96,26.515,56,8.9981,31,117,0,7,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25.42,30.305,61,12.998,131,332,18,7,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,26.24,30.305,65,11.0014,54,313,16,3,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,12.3,13.635,52,22.0028,1,38,5,1,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,29.52,32.575,34,8.9981,27,178,9,5,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,21.32,25.0,100,8.9981,13,37,2,7,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,13.94,15.91,42,15.0013,13,74,13,5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,29.52,34.09,66,6.0032,28,161,22,2,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,14.76,17.425,93,12.998,0,3,1,4,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,17.22,21.21,100,16.9979,9,575,8,1,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,21.32,25.0,77,12.998,1,6,2,3,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,14.76,17.425,46,12.998,5,87,21,3,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,26.24,31.06,44,6.0032,212,243,12,7,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,18.04,21.97,54,19.9995,120,147,14,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,13.94,17.425,53,6.0032,45,208,19,6,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,14.76,16.665,66,16.9979,3,128,6,1,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,25.42,31.06,57,7.0015,196,350,11,7,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,25.42,31.06,35,19.9995,111,857,18,1,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,17.22,21.21,77,0.0,16,430,17,1,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,29.52,33.335,54,15.0013,69,462,18,4,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,14.76,15.91,50,35.0008,8,35,21,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,34.44,39.395,49,19.0012,63,176,13,1,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,24.6,31.06,46,0.0,95,210,13,5,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,11.48,12.88,61,26.0027,4,104,6,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,14.76,18.94,93,0.0,4,201,7,4,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,12.3,15.15,52,11.0014,11,53,22,5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,21.32,25.0,52,0.0,24,105,10,4,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,16.4,20.455,40,31.0009,8,31,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,27.06,31.06,65,15.0013,24,189,21,3,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,11.48,15.91,65,0.0,0,3,3,3,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,20.5,24.24,29,19.9995,201,286,15,7,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,9.84,12.88,75,6.0032,1,47,7,6,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,10.66,15.15,60,0.0,0,4,4,3,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,30.34,34.85,70,11.0014,174,163,11,7,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,28.7,33.335,79,12.998,65,160,22,6,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,13.12,16.665,66,6.0032,0,1,4,2,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24.6,28.79,78,7.0015,2,5,4,4,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,22.96,26.515,94,8.9981,1,1,3,3,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,13.94,15.91,0,16.9979,3,0,0,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,13.94,18.18,53,0.0,45,159,19,6,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,31.16,36.365,70,6.0032,79,206,20,7,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,30.34,33.335,51,15.0013,40,110,11,2,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,26.24,31.06,61,11.0014,41,126,23,5,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,13.94,18.18,42,0.0,14,218,12,3,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,22.96,26.515,49,19.9995,90,208,10,6,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,18.04,21.97,94,15.0013,4,49,20,6,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,21.32,25.0,94,16.9979,0,22,5,2,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,31.16,35.605,58,7.0015,26,121,22,1,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,16.4,20.455,87,23.9994,8,387,8,5,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,24.6,31.06,56,0.0,58,210,15,1,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,30.34,34.85,70,0.0,4,21,1,2,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,28.7,32.575,65,8.9981,0,2,3,2,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,9.02,9.85,44,22.0028,5,63,16,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,13.12,15.91,61,11.0014,19,131,12,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,22.14,25.76,94,8.9981,69,179,19,6,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0,1,13.12,15.91,93,0.0,26,227,8,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,7.38,10.605,37,6.0032,2,58,22,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
