holiday,workingday,temp,atemp,humidity,windspeed,casual,registered,count,date,hour,weekday,month,W1,W2,W3,autumn,spring,summer,winter
0,1,13.12,15.15,53,15.0013,21,540,561,2012-12-12,17,3,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,18.04,21.97,82,7.0015,6,11,17,2012-04-02,00,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,28.7,33.335,79,19.0012,2,3,5,2012-09-05,04,3,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,23.78,27.275,49,12.998,49,95,144,2011-04-18,14,1,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,14.76,18.94,93,0.0,14,92,106,2012-12-16,21,7,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,4.1,6.82,54,6.0032,0,3,3,2011-02-11,02,5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,25.42,28.03,88,7.0015,5,135,140,2012-09-07,06,5,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,29.52,34.85,77,11.0014,18,49,67,2012-08-04,07,6,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,19.68,23.485,51,7.0015,35,231,266,2011-11-02,16,3,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,25.42,27.275,94,6.0032,0,3,3,2011-07-03,06,7,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,31.98,37.12,62,7.0015,55,624,679,2012-07-18,08,3,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,10.66,14.395,75,6.0032,2,29,31,2012-12-19,05,3,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,18.86,22.725,88,0.0,15,63,78,2011-10-09,01,7,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,17.22,21.21,58,16.9979,55,325,380,2012-11-19,16,1,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,4.92,8.335,74,6.0032,0,1,1,2011-02-12,05,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,27.06,12.12,61,8.9981,4,15,19,2012-08-17,02,5,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,30.34,33.335,45,15.0013,48,186,234,2012-05-01,15,2,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,18.04,21.97,77,7.0015,11,3,14,2012-03-15,04,4,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,16.4,20.455,54,19.0012,38,97,135,2011-11-13,09,7,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,12.3,14.395,39,15.0013,2,122,124,2012-11-08,06,4,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,14.76,15.91,57,32.9975,9,67,76,2011-04-05,14,2,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,29.52,34.09,70,8.9981,36,284,320,2012-08-01,21,3,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,17.22,21.21,58,11.0014,21,316,337,2011-04-14,08,4,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,24.6,28.79,78,8.9981,33,314,347,2012-05-16,09,3,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,18.04,21.97,51,15.0013,26,362,388,2012-12-05,09,3,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,20.5,24.24,63,11.0014,123,209,332,2011-05-01,13,7,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,8.2,12.88,47,0.0,3,42,45,2011-01-06,10,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,18.04,21.97,30,12.998,22,595,617,2012-04-09,08,1,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,17.22,21.21,38,12.998,17,470,487,2012-02-15,17,3,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,4.1,6.06,58,11.0014,3,75,78,2012-01-16,08,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,26.24,31.06,41,22.0028,38,80,118,2011-06-13,10,1,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,16.4,20.455,47,15.0013,0,23,23,2012-01-10,05,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,22.14,25.76,88,7.0015,2,31,33,2012-06-15,05,5,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,22.96,26.515,35,19.0012,159,218,377,2011-10-16,11,7,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,10.66,12.12,41,16.9979,9,53,62,2012-03-04,22,7,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,9.84,10.605,41,23.9994,1,3,4,2012-03-10,04,6,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,22.14,25.76,68,0.0,58,153,211,2012-03-17,22,6,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,29.52,33.335,51,8.9981,51,141,192,2011-09-01,11,4,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,20.5,24.24,77,23.9994,2,96,98,2012-05-09,19,3,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,29.52,34.85,79,11.0014,29,58,87,2012-08-05,23,7,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,22.14,25.76,88,26.0027,15,276,291,2011-09-06,17,2,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,27.06,30.305,78,0.0,21,199,220,2012-10-03,23,3,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,31.98,34.09,33,15.0013,42,167,209,2012-07-12,14,4,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,22.14,25.76,60,31.0009,48,156,204,2012-03-08,11,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,21.32,25.0,83,19.0012,27,245,272,2011-05-16,07,1,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,6.56,7.575,47,12.998,6,44,50,2012-01-14,01,6,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,9.02,12.12,80,7.0015,22,116,138,2012-02-18,09,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,11.48,14.395,61,8.9981,1,20,21,2011-02-06,19,7,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31.16,33.335,37,11.0014,25,128,153,2011-06-06,12,1,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,8.2,11.365,64,6.0032,0,21,21,2012-01-09,05,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,28.7,33.335,79,12.998,30,302,332,2011-07-08,07,5,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,18.86,22.725,67,0.0,1,11,12,2012-05-19,05,6,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,32.8,37.88,55,15.0013,72,133,205,2012-08-09,10,4,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,15.58,19.695,50,26.0027,7,329,336,2012-12-19,19,3,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,18.86,22.725,24,19.0012,61,191,252,2012-04-06,20,5,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,23.78,27.275,64,0.0,36,749,785,2012-10-05,08,5,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,32.8,39.395,63,11.0014,98,509,607,2012-08-02,19,4,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,9.02,13.635,55,0.0,10,53,63,2011-12-11,21,7,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,22.14,25.76,30,16.9979,18,144,162,2012-04-17,22,2,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,26.24,31.06,50,12.998,72,353,425,2012-03-15,19,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,14.76,18.18,81,6.0032,0,4,4,2012-10-17,04,3,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,21.32,25.0,94,11.0014,34,133,167,2011-05-14,10,6,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,13.12,16.665,53,8.9981,23,102,125,2012-01-08,09,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,16.4,20.455,54,6.0032,57,198,255,2012-10-13,20,6,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,20.5,24.24,29,16.9979,28,391,419,2012-01-06,18,5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,26.24,28.79,83,12.998,1,63,64,2012-08-14,06,2,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,25.42,30.305,69,12.998,3,9,12,2011-09-03,05,6,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,8.2,9.85,51,16.9979,0,13,13,2012-01-03,00,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,27.06,31.06,69,0.0,5,14,19,2011-08-05,02,5,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,23.78,27.275,94,8.9981,8,16,24,2011-10-14,01,5,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,31.16,35.605,58,19.0012,36,282,318,2012-07-19,09,4,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,21.32,25.0,83,15.0013,1,3,4,2012-06-18,03,1,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,14.76,16.665,66,16.9979,8,66,74,2012-11-18,22,7,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,30.34,34.85,66,6.0032,181,318,499,2012-07-14,12,6,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,16.4,20.455,94,7.0015,1,11,12,2012-12-09,04,7,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,12.3,14.395,49,12.998,7,68,75,2011-03-08,21,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,22.14,25.76,49,8.9981,14,46,60,2012-03-15,00,4,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,30.34,32.575,30,0.0,99,234,333,2012-06-07,15,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,22.96,26.515,40,6.0032,39,166,205,2011-10-17,12,1,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,11.48,15.15,61,6.0032,2,11,13,2012-02-10,01,5,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,25.42,31.06,50,26.0027,61,165,226,2012-06-03,22,7,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,18.04,21.97,62,8.9981,5,17,22,2012-10-07,03,7,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,24.6,31.06,46,11.0014,35,193,228,2012-06-07,22,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,17.22,21.21,71,30.0026,1,7,8,2012-12-11,01,2,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,16.4,20.455,76,32.9975,2,22,24,2012-04-02,05,1,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,10.66,12.12,56,19.0012,0,1,1,2011-12-01,04,4,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,25.42,27.275,94,23.9994,2,5,7,2012-09-18,04,2,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,13.12,15.15,45,19.0012,13,352,365,2011-12-16,17,5,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,12.3,15.91,61,0.0,6,35,41,2012-12-19,00,3,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,14.76,17.425,81,15.0013,9,168,177,2011-11-10,17,4,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,18.86,22.725,44,23.9994,151,279,430,2012-03-03,14,6,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,27.06,30.305,83,16.9979,33,83,116,2011-07-13,23,3,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,26.24,28.79,89,7.0015,5,128,133,2012-08-10,07,5,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,21.32,25.0,45,0.0,216,351,567,2012-11-10,15,6,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,13.12,15.15,49,16.9979,25,126,151,2012-11-14,11,3,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,18.04,21.97,100,6.0032,1,32,33,2011-12-07,10,3,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,20.5,24.24,63,26.0027,24,106,130,2011-10-01,00,6,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,6.56,11.365,69,0.0,4,68,72,2011-12-11,08,7,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,22.14,25.76,37,23.9994,61,252,313,2012-10-12,11,5,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,18.86,22.725,82,12.998,28,301,329,2012-10-17,21,3,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,18.04,21.97,77,6.0032,5,13,18,2012-10-01,01,1,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,6.56,9.85,64,6.0032,0,1,1,2011-01-06,04,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,8.2,12.88,100,0.0,0,4,4,2011-02-05,06,6,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,21.32,25.0,83,11.0014,63,128,191,2012-05-06,09,7,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,8.2,10.605,40,11.0014,2,145,147,2011-02-03,18,4,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30.34,34.09,58,6.0032,78,218,296,2011-06-19,18,7,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,10.66,12.12,52,16.9979,1,83,84,2011-11-17,22,4,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,32.8,36.365,46,12.998,92,157,249,2012-07-10,11,2,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,14.76,18.94,87,0.0,0,13,13,2011-11-09,00,3,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,13.94,16.665,46,11.0014,12,104,116,2012-02-07,10,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,28.7,32.575,61,19.0012,5,5,10,2011-07-11,01,1,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,31.16,36.365,66,39.0007,77,309,386,2012-07-16,16,1,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,28.7,32.575,48,27.9993,59,485,544,2011-05-03,18,2,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,22.14,25.76,83,26.0027,11,78,89,2011-09-06,11,2,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,25.42,28.03,88,7.0015,2,9,11,2012-08-11,05,6,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,16.4,20.455,37,22.0028,27,45,72,2011-03-19,22,6,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24.6,28.03,83,6.0032,2,2,4,2011-09-02,04,5,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,27.06,31.06,61,0.0,0,11,11,2012-07-13,04,5,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,21.32,25.0,63,8.9981,28,58,86,2011-05-08,08,7,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,37.72,43.94,40,15.0013,34,199,233,2011-06-08,16,3,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,22.14,25.76,88,26.0027,15,244,259,2011-10-12,07,3,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,22.14,25.76,28,32.9975,108,263,371,2011-11-13,14,7,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,13.12,15.15,53,16.9979,1,11,12,2012-11-09,02,5,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,6.56,7.575,55,12.998,9,55,64,2011-01-17,11,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,9.84,12.88,87,7.0015,3,158,161,2012-02-08,19,3,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,18.86,22.725,94,15.0013,8,126,134,2012-12-10,11,1,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,27.06,31.06,41,19.9995,53,106,159,2011-06-13,11,1,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,27.88,31.82,83,15.0013,20,78,98,2011-07-06,23,3,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,18.04,21.97,41,19.0012,24,208,232,2012-12-05,12,3,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,9.02,13.635,69,0.0,9,6,15,2011-01-16,03,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,27.06,30.305,78,12.998,22,111,133,2011-10-13,14,4,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,26.24,30.305,73,0.0,112,186,298,2012-08-19,12,7,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,16.4,20.455,71,15.0013,26,100,126,2011-10-03,11,1,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,28.7,32.575,54,8.9981,58,429,487,2012-05-01,19,2,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,5.74,6.06,50,22.0028,2,137,139,2011-01-13,09,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,20.5,24.24,94,12.998,0,3,3,2011-10-19,04,3,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,25.42,31.06,38,16.9979,59,227,286,2012-09-19,14,3,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,11.48,13.635,45,11.0014,23,542,565,2012-12-06,18,4,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,18.04,21.97,82,12.998,11,25,36,2011-09-18,03,7,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,8.2,12.88,93,0.0,1,78,79,2012-01-09,21,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,32.8,38.635,59,15.0013,61,88,149,2011-08-09,11,2,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,27.88,31.82,61,19.0012,27,171,198,2011-08-16,09,2,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,16.4,20.455,94,6.0032,14,493,507,2012-12-17,18,1,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,23.78,27.275,49,16.9979,40,225,265,2012-06-04,21,1,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,21.32,25.0,72,8.9981,65,486,551,2012-11-12,18,1,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,9.84,12.12,65,11.0014,0,93,93,2012-12-06,23,4,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,19.68,23.485,94,0.0,2,3,5,2011-05-19,04,4,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,9.84,9.85,65,27.9993,3,97,100,2011-02-08,07,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,27.88,31.82,69,11.0014,6,7,13,2011-06-10,02,5,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,17.22,21.21,41,19.9995,0,5,5,2012-04-05,03,4,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,14.76,17.425,50,11.0014,22,217,239,2012-11-03,19,6,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,9.84,11.365,60,15.0013,3,12,15,2012-01-09,00,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,10.66,14.395,65,6.0032,0,9,9,2011-03-09,00,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31.98,37.12,59,22.0028,88,684,772,2012-09-07,17,5,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,9.84,12.12,93,8.9981,1,15,16,2012-12-02,06,7,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,21.32,25.0,59,8.9981,49,696,745,2012-05-18,08,5,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,9.02,13.635,100,0.0,5,50,55,2011-02-05,14,6,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,27.88,31.82,79,7.0015,2,4,6,2011-07-08,03,5,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,18.04,21.97,88,8.9981,0,5,5,2011-05-12,03,4,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,9.02,11.365,41,8.9981,7,88,95,2011-12-10,22,6,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,24.6,29.545,73,12.998,53,279,332,2012-06-18,16,1,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,13.12,17.425,76,0.0,16,59,75,2012-01-01,02,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,9.84,14.395,65,0.0,4,201,205,2012-01-06,07,5,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,31.16,36.365,66,11.0014,89,368,457,2012-08-06,20,1,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,20.5,24.24,72,11.0014,70,354,424,2012-10-09,16,2,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,26.24,30.305,23,19.0012,78,518,596,2012-05-11,18,5,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,16.4,20.455,82,22.0028,3,69,72,2011-05-04,11,3,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,28.7,33.335,74,11.0014,101,207,308,2011-09-05,11,1,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,9.02,12.12,93,7.0015,0,2,2,2011-02-02,00,3,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,9.02,12.88,64,6.0032,1,34,35,2011-01-04,22,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,13.12,15.15,31,22.0028,13,148,161,2012-11-08,10,4,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,26.24,31.06,44,16.9979,78,253,331,2011-06-13,20,1,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,13.12,15.91,57,11.0014,25,668,693,2012-11-09,08,5,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,30.34,33.335,48,15.0013,97,532,629,2012-07-12,19,4,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,8.2,11.365,100,6.0032,0,9,9,2011-02-05,05,6,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,13.94,15.15,76,26.0027,72,64,136,2011-04-02,15,6,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,27.06,31.06,74,19.0012,27,393,420,2011-08-18,08,4,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,14.76,17.425,93,16.9979,1,1,2,2012-01-12,02,4,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,13.94,18.18,76,0.0,1,8,9,2011-04-14,04,4,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,12.3,13.635,45,22.0028,19,86,105,2011-02-13,10,7,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,18.04,21.97,77,12.998,28,104,132,2012-10-14,08,7,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,27.88,31.82,83,8.9981,6,9,15,2012-07-15,06,7,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,16.4,20.455,87,0.0,9,436,445,2012-02-02,08,4,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,22.14,25.76,77,0.0,0,11,11,2012-10-05,04,5,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,29.52,32.575,34,16.9979,142,202,344,2011-06-04,17,6,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,31.16,34.85,55,6.0032,177,172,349,2011-07-04,11,1,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,22.14,25.76,100,12.998,2,4,6,2011-10-13,03,4,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,29.52,34.09,66,6.0032,61,175,236,2012-08-01,10,3,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,12.3,15.15,49,8.9981,4,115,119,2011-03-01,19,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,26.24,28.79,83,8.9981,1,3,4,2011-07-04,05,1,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,12.3,16.665,87,0.0,0,98,98,2011-11-09,06,3,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,21.32,25.0,34,27.9993,0,2,2,2011-03-19,05,6,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,10.66,12.88,65,15.0013,5,23,28,2011-03-13,23,7,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,22.96,26.515,43,22.0028,31,471,502,2011-06-03,08,5,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,30.34,34.85,70,15.0013,71,323,394,2011-07-06,19,3,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,27.06,31.06,74,12.998,0,5,5,2011-08-02,03,2,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,29.52,34.09,62,12.998,57,310,367,2012-08-15,09,3,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,21.32,25.0,68,0.0,26,325,351,2012-03-14,09,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31.16,37.12,75,12.998,18,98,116,2011-06-08,23,3,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,36.08,38.635,32,11.0014,53,66,119,2011-08-01,11,1,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,26.24,28.79,83,15.0013,6,99,105,2012-08-18,00,6,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,27.06,31.06,69,8.9981,67,220,287,2011-09-02,19,5,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,13.94,16.665,93,12.998,34,69,103,2011-03-05,10,6,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,27.06,31.06,61,15.0013,49,220,269,2011-05-02,16,1,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,14.76,17.425,66,8.9981,15,78,93,2012-01-01,01,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,21.32,25.0,59,19.0012,14,310,324,2011-12-15,17,4,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,4.92,5.305,42,23.9994,1,121,122,2011-02-10,09,4,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,25.42,27.275,94,0.0,2,7,9,2012-10-03,02,3,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,12.3,14.395,52,19.0012,15,64,79,2012-11-04,22,7,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,20.5,24.24,77,7.0015,9,64,73,2011-10-05,23,3,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,34.44,40.15,53,19.9995,194,182,376,2011-07-03,15,7,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
